#						
# Global CO2 concentration (ppm) for use as model forcing in Global Carbon Budget 2024						
# Prepared by M W Jones for the Global Carbon Project 24 May 2024						
# This dataset is intended to be used as atmospheric forcing for modelling the evolution of carbon sinks						
#						
# Input Data:
# NOAA: co2_mm_gl.csv / https://gml.noaa.gov/aftp/products/trends/co2/
# Scripps MLO: https://scrippsco2.ucsd.edu/data/atmospheric_co2/
# Joos & Spahni (2008): https://www.pnas.org/doi/full/10.1073/pnas.0707386105 
#
# Processing steps steps:						
# 1) Jan 1980 onward = raw data from NOAA.						
# 2) March 1958 - December 1979 = Scripps MLO data with corrections made to improve alignment with NOAA data:			
# --- 2A: A constant of -0.231 was added to all Scripps data to improve alignment with the NOAA data. The constant is the mean offset of CO2 trend values in the period 1980-2000. Visual checks suggested that including additional years since 2000 led to a poorer alignment of the two time series because the Scripps and	NOAA data are in better agreement nearer the transition than in more recent years.		
# --- 2B: Departures of the monthly CO2 values from the trend CO2 values are shifted by 1 month versus the raw Scripps data. This corrects for the fact that peaks/troughs in CO2_observation - CO2_trend in the Scripps MLO record are about 1 month out of sync with peaks/troughs in CO2_observation - CO2_trend in the NOAA global CO2 value. Method: found optimal shift in the climatology Scripps data vs the climatology of departures in the NOAA data. +1 month is optimal. This was applied on top of correction (2A).
# --- 2C: The amplitude of the departures of the monthly values from trend values are dampened vs. the raw Scripps data. This corrects for the higher amplitude of the seasonal cycle of CO2 concentrations at MLO vs. in the global record. Method: calculated a Scripps-to-NOAA multiplier from the monthly climatologicalvalues of CO2_observation - CO2_trend in the two datasets. This was applied on top of correction (2B).		
# 3) Jan 1750 - February 1958 = Joos & Spahni data with corrections made to improve alignment with Scripps and NOAA data.						
# --- 3A: A constant of +0.973 was added to all Joos & Spahni data to improve alignment with the Scripps data. The constant is the mean offset	of CO2 annual values (annual mean in the case of Scripps) in the period 1958-1978.
# --- 3B: Climatology was enforced on the Joos & Spahni data. This ensures a continuous climatology consistent with the later Scripps & NOAA	periods. Method: Fitted a spline through annual data to get a monthly CO2 trend estimate then added the monthly climatology of CO2_observation - CO2_trend departures seen in the combined Scripps and NOAA records for the period 1958-2000. These approaches apply on top of corrections (2ABC).
#						
Primary Source,Year_Decimal,Year,Month,CO2_ppm,CO2_ppm.trend
Joos & Spahni,1909.292,1909,4,301.777059709418,300.054797804656
Joos & Spahni,1909.375,1909,5,301.681895434473,300.082490672568
Joos & Spahni,1909.458,1909,6,300.761283375931,300.11021194736
Joos & Spahni,1909.542,1909,7,299.081774791403,300.137965267593
Joos & Spahni,1909.625,1909,8,297.653730462306,300.16575427183
Joos & Spahni,1909.708,1909,9,297.622154027205,300.193582598633
Joos & Spahni,1909.792,1909,10,298.779072934184,300.221453886565
Joos & Spahni,1909.875,1909,11,299.966990821805,300.249371774186
Joos & Spahni,1909.958,1909,12,300.690347904987,300.277339900061
Joos & Spahni,1910.042,1910,1,301.154678988925,300.305361915755
Joos & Spahni,1910.125,1910,2,301.498560204103,300.333441771916
Joos & Spahni,1910.208,1910,3,301.823250384945,300.361583718278
Joos & Spahni,1910.292,1910,4,302.11205392234,300.389792017578
Joos & Spahni,1910.375,1910,5,302.017475694455,300.418070932551
Joos & Spahni,1910.458,1910,6,301.097496154505,300.446424725933
Joos & Spahni,1910.542,1910,7,299.418667184272,300.474857660463
Joos & Spahni,1910.625,1910,8,297.991350189351,300.503373998874
Joos & Spahni,1910.708,1910,9,297.960549432477,300.531978003905
Joos & Spahni,1910.792,1910,10,299.11829298591,300.560673938291
Joos & Spahni,1910.875,1910,11,300.307085112388,300.589466064769
Joos & Spahni,1910.958,1910,12,301.031366651001,300.618358646075
Joos & Spahni,1911.042,1911,1,301.496672946773,300.647355873603
Joos & Spahni,1911.125,1911,2,301.841578730042,300.676460297855
Joos & Spahni,1911.208,1911,3,302.167339495111,300.705672828445
Joos & Spahni,1911.292,1911,4,302.457256208404,300.734994303642
Joos & Spahni,1911.375,1911,5,302.363830323622,300.764425561718
Joos & Spahni,1911.458,1911,6,301.445038869512,300.793967440941
Joos & Spahni,1911.542,1911,7,299.767430303392,300.823620779582
Joos & Spahni,1911.625,1911,8,298.341362606387,300.853386415911
Joos & Spahni,1911.708,1911,9,298.311836616769,300.883265188198
Joos & Spahni,1911.792,1911,10,299.470876982332,300.913257934713
Joos & Spahni,1911.875,1911,11,300.660984541344,300.943365493725
Joos & Spahni,1911.958,1911,12,301.386596708432,300.973588703506
Joos & Spahni,1912.042,1912,1,301.853245393408,301.003928320238
Joos & Spahni,1912.125,1912,2,302.199501644278,301.034383212091
Joos & Spahni,1912.208,1912,3,302.526617025892,301.064950359225
Joos & Spahni,1912.292,1912,4,302.817888564476,301.095626659714
Joos & Spahni,1912.375,1912,5,302.725813773534,301.126409011629
Joos & Spahni,1912.458,1912,6,301.808365741615,301.157294313043
Joos & Spahni,1912.542,1912,7,300.132088985838,301.188279462029
Joos & Spahni,1912.625,1912,8,298.707337547134,301.219361356658
Joos & Spahni,1912.708,1912,9,298.679108323574,301.250536895003
Joos & Spahni,1912.792,1912,10,299.839422022755,301.281802975136
Joos & Spahni,1912.875,1912,11,301.030775542749,301.31315649513
Joos & Spahni,1912.958,1912,12,301.757602357984,301.344594353058
Joos & Spahni,1913.042,1913,1,302.225430572632,301.376113499461
Joos & Spahni,1913.125,1913,2,302.572830523896,301.407712091709
Joos & Spahni,1913.208,1913,3,302.901056160658,301.439389493992
Joos & Spahni,1913.292,1913,4,303.193407027735,301.471145122973
Joos & Spahni,1913.375,1913,5,303.10238315722,301.502978395316
Joos & Spahni,1913.458,1913,6,302.185960156253,301.534888727682
Joos & Spahni,1913.542,1913,7,300.510685060543,301.566875536734
Joos & Spahni,1913.625,1913,8,299.08691442961,301.598938239134
Joos & Spahni,1913.708,1913,9,299.059647680118,301.631076251546
Joos & Spahni,1913.792,1913,10,300.220908038251,301.663288990632
Joos & Spahni,1913.875,1913,11,301.413194920674,301.695575873055
Joos & Spahni,1913.958,1913,12,302.140944320402,301.727936315476
Joos & Spahni,1914.042,1914,1,302.609686759507,301.760369686336
Joos & Spahni,1914.125,1914,2,302.957992677125,301.792874244938
Joos & Spahni,1914.208,1914,3,303.287113808115,301.825447141449
Joos & Spahni,1914.292,1914,4,303.580347382574,301.858085477812
Joos & Spahni,1914.375,1914,5,303.490191117876,301.890786355971
Joos & Spahni,1914.458,1914,6,302.574618306443,301.923546877872
Joos & Spahni,1914.542,1914,7,300.900173669266,301.956364145456
Joos & Spahni,1914.625,1914,8,299.477211451145,301.989235260669
Joos & Spahni,1914.708,1914,9,299.450728754025,302.022157325453
Joos & Spahni,1914.792,1914,10,300.612746489373,302.055127441754
Joos & Spahni,1914.875,1914,11,301.805761759133,302.088142711514
Joos & Spahni,1914.958,1914,12,302.534208241604,302.121200236678
Joos & Spahni,1915.042,1915,1,303.003614195341,302.15429712217
Joos & Spahni,1915.125,1915,2,303.352548973652,302.187430541465
Joos & Spahni,1915.208,1915,3,303.682264403256,302.220597736589
Joos & Spahni,1915.292,1915,4,303.97605785731,302.253795952548
Joos & Spahni,1915.375,1915,5,303.886427196254,302.287022434349
Joos & Spahni,1915.458,1915,6,302.97134585557,302.320274426998
Joos & Spahni,1915.542,1915,7,301.297358699312,302.353549175502
Joos & Spahni,1915.625,1915,8,299.874820115343,302.386843924867
Joos & Spahni,1915.708,1915,9,299.84872734867,302.420155920099
Joos & Spahni,1915.792,1915,10,301.011101453823,302.453482406204
Joos & Spahni,1915.875,1915,11,302.204439675808,302.486820628189
Joos & Spahni,1915.958,1915,12,302.933175835987,302.520167831061
Joos & Spahni,1916.042,1916,1,303.402838311428,302.553521238257
Joos & Spahni,1916.125,1916,2,303.751996009315,302.586877577128
Joos & Spahni,1916.208,1916,3,304.081899745608,302.620233078941
Joos & Spahni,1916.292,1916,4,304.375845858155,302.653583953393
Joos & Spahni,1916.375,1916,5,304.286331172087,302.686926410182
Joos & Spahni,1916.458,1916,6,303.371328087576,302.720256659005
Joos & Spahni,1916.542,1916,7,301.697380433368,302.753570909558
Joos & Spahni,1916.625,1916,8,300.274841562017,302.78686537154
Joos & Spahni,1916.708,1916,9,300.248707683219,302.820136254648
Joos & Spahni,1916.792,1916,10,301.410998816198,302.853379768579
Joos & Spahni,1916.875,1916,11,302.604211170648,302.886592123029
Joos & Spahni,1916.958,1916,12,303.332777532624,302.919769527698
Joos & Spahni,1917.042,1917,1,303.802225261941,302.952908188771
Joos & Spahni,1917.125,1917,2,304.151122663886,302.986004231699
Joos & Spahni,1917.208,1917,3,304.480720367864,303.019053701197
Joos & Spahni,1917.292,1917,4,304.774314543233,303.052052638471
Joos & Spahni,1917.375,1917,5,304.684401846628,303.084997084723
Joos & Spahni,1917.458,1917,6,303.76895450973,303.117883081158
Joos & Spahni,1917.542,1917,7,302.094516192791,303.150706668982
Joos & Spahni,1917.625,1917,8,300.671440079874,303.183463889398
Joos & Spahni,1917.708,1917,9,300.644722212182,303.21615078361
Joos & Spahni,1917.792,1917,10,301.806382440443,303.248763392824
Joos & Spahni,1917.875,1917,11,302.998916805863,303.281297758244
Joos & Spahni,1917.958,1917,12,303.726757926,303.313749921074
Joos & Spahni,1918.042,1918,1,304.195433016831,303.346115943661
Joos & Spahni,1918.125,1918,2,304.543510806814,303.378392374627
Joos & Spahni,1918.208,1918,3,304.872242915537,303.410576248871
Joos & Spahni,1918.292,1918,4,305.164926527194,303.442664622432
Joos & Spahni,1918.375,1918,5,305.074059313257,303.474654551353
Joos & Spahni,1918.458,1918,6,304.157614520243,303.506543091672
Joos & Spahni,1918.542,1918,7,302.48213682324,303.538327299431
Joos & Spahni,1918.625,1918,8,301.057980421146,303.570004230669
Joos & Spahni,1918.708,1918,9,301.03014237,303.601570941429
Joos & Spahni,1918.792,1918,10,302.190643535368,303.633024487749
Joos & Spahni,1918.875,1918,11,303.381980973289,303.66436192567
Joos & Spahni,1918.958,1918,12,304.10858831616,303.695580311234
Joos & Spahni,1919.042,1919,1,304.575993902371,303.7266768292
Joos & Spahni,1919.125,1919,2,304.922770057095,303.757651624907
Joos & Spahni,1919.208,1919,3,305.250174470934,303.788507804267
Joos & Spahni,1919.292,1919,4,305.541510506675,303.819248601914
Joos & Spahni,1919.375,1919,5,305.449282014385,303.84987725248
Joos & Spahni,1919.458,1919,6,304.531468419172,303.880396990601
Joos & Spahni,1919.542,1919,7,302.854620574719,303.910811050909
Joos & Spahni,1919.625,1919,8,301.429098858514,303.941122668038
Joos & Spahni,1919.708,1919,9,301.399906505193,303.971335076622
Joos & Spahni,1919.792,1919,10,302.559070558913,304.001451511294
Joos & Spahni,1919.875,1919,11,303.749094254307,304.031475206688
Joos & Spahni,1919.958,1919,12,304.474417402364,304.061409397438
Joos & Spahni,1920.042,1920,1,304.940574376155,304.091257302985
Joos & Spahni,1920.125,1920,2,305.286140225545,304.121021793358
Joos & Spahni,1920.208,1920,3,305.612372055842,304.150705389175
Joos & Spahni,1920.292,1920,4,305.902572500623,304.180310595861
Joos & Spahni,1920.375,1920,5,305.809244680745,304.20983991884
Joos & Spahni,1920.458,1920,6,304.89036729211,304.239295863538
Joos & Spahni,1920.542,1920,7,303.21249045919,304.26868093538
Joos & Spahni,1920.625,1920,8,301.785973830268,304.297997639791
Joos & Spahni,1920.708,1920,9,301.755819910768,304.327248482197
Joos & Spahni,1920.792,1920,10,302.91405501564,304.356435968021
Joos & Spahni,1920.875,1920,11,304.103181650309,304.38556260269
Joos & Spahni,1920.958,1920,12,304.827638896554,304.414630891628
Joos & Spahni,1921.042,1921,1,305.29296042505,304.44364335188
Joos & Spahni,1921.125,1921,2,305.637721199899,304.472602767712
Joos & Spahni,1921.208,1921,3,305.963178857283,304.501512190616
Joos & Spahni,1921.292,1921,4,306.252636588466,304.530374683704
Joos & Spahni,1921.375,1921,5,306.158598071991,304.559193310086
Joos & Spahni,1921.458,1921,6,305.239042561443,304.587971132871
Joos & Spahni,1921.542,1921,7,303.560520738981,304.616711215172
Joos & Spahni,1921.625,1921,8,302.133392810573,304.645416620097
Joos & Spahni,1921.708,1921,9,302.102661839329,304.674090410758
Joos & Spahni,1921.792,1921,10,303.260354697883,304.702735650264
Joos & Spahni,1921.875,1921,11,304.448974449346,304.731355401727
Joos & Spahni,1921.958,1921,12,305.172960733183,304.759952728257
Joos & Spahni,1922.042,1922,1,305.63784774932,304.78853067615
Joos & Spahni,1922.125,1922,2,305.982210337159,304.817091904972
Joos & Spahni,1922.208,1922,3,306.307305354225,304.845638687559
Joos & Spahni,1922.292,1922,4,306.596435184696,304.874173279934
Joos & Spahni,1922.375,1922,5,306.502102700023,304.902697938118
Joos & Spahni,1922.458,1922,6,305.582286346705,304.931214918133
Joos & Spahni,1922.542,1922,7,303.903535999812,304.959726476002
Joos & Spahni,1922.625,1922,8,302.476211058223,304.988234867747
Joos & Spahni,1922.708,1922,9,302.44531377796,305.016742349389
Joos & Spahni,1922.792,1922,10,303.602870224569,305.04525117695
Joos & Spahni,1922.875,1922,11,304.791382654071,305.073763606452
Joos & Spahni,1922.958,1922,12,305.515289898844,305.102281893918
Joos & Spahni,1923.042,1923,1,305.980125322906,305.130808249735
Joos & Spahni,1923.125,1923,2,306.324462266891,305.159343834703
Joos & Spahni,1923.208,1923,3,306.649555426704,305.187888760037
Joos & Spahni,1923.292,1923,4,306.938704996078,305.216443091316
Joos & Spahni,1923.375,1923,5,306.844411656024,305.245006894119
Joos & Spahni,1923.458,1923,6,305.924651662597,305.273580234025
Joos & Spahni,1923.542,1923,7,304.245972700424,305.302163176615
Joos & Spahni,1923.625,1923,8,302.818731977943,305.330755787467
Joos & Spahni,1923.708,1923,9,302.787929560732,305.35935813216
Joos & Spahni,1923.792,1923,10,303.945589323894,305.387970276275
Joos & Spahni,1923.875,1923,11,305.134211333009,305.41659228539
Joos & Spahni,1923.958,1923,12,305.858232230011,305.445224225085
Joos & Spahni,1924.042,1924,1,306.32318329602,305.473866222849
Joos & Spahni,1924.125,1924,2,306.667638262266,305.502519830079
Joos & Spahni,1924.208,1924,3,306.992854688748,305.531188022081
Joos & Spahni,1924.292,1924,4,307.282135740835,305.559873836073
Joos & Spahni,1924.375,1924,5,307.187985071175,305.58858030927
Joos & Spahni,1924.458,1924,6,306.268381907459,305.617310478888
Joos & Spahni,1924.542,1924,7,304.589876905952,305.646067382142
Joos & Spahni,1924.625,1924,8,303.162830246726,305.67485405625
Joos & Spahni,1924.708,1924,9,303.132244966998,305.703673538427
Joos & Spahni,1924.792,1924,10,304.290147913507,305.732528865888
Joos & Spahni,1924.875,1924,11,305.47904212347,305.761423075851
Joos & Spahni,1924.958,1924,12,306.203367210456,305.79035920553
Joos & Spahni,1925.042,1925,1,306.668657307987,305.819340234816
Joos & Spahni,1925.125,1925,2,307.013486257283,305.848367825096
Joos & Spahni,1925.208,1925,3,307.339108985917,305.877442319251
Joos & Spahni,1925.292,1925,4,307.6288259076,305.906564002838
Joos & Spahni,1925.375,1925,5,307.53513792332,305.935733161415
Joos & Spahni,1925.458,1925,6,306.616021509109,305.964950080537
Joos & Spahni,1925.542,1925,7,304.938024569572,305.994215045762
Joos & Spahni,1925.625,1925,8,303.511504533123,306.023528342646
Joos & Spahni,1925.708,1925,9,303.481461685318,306.052890256746
Joos & Spahni,1925.792,1925,10,304.639920121238,306.082301073619
Joos & Spahni,1925.875,1925,11,305.829380126439,306.11176107882
Joos & Spahni,1925.958,1925,12,306.554278562833,306.141270557907
Joos & Spahni,1926.042,1926,1,307.020146892327,306.170829819156
Joos & Spahni,1926.125,1926,2,307.36555812559,306.200439693402
Joos & Spahni,1926.208,1926,3,307.691768200705,306.230101534039
Joos & Spahni,1926.292,1926,4,307.98207862194,306.259816717178
Joos & Spahni,1926.375,1926,5,307.888991380839,306.289586618934
Joos & Spahni,1926.458,1926,6,306.97048404399,306.319412615419
Joos & Spahni,1926.542,1926,7,305.293105606555,306.349296082746
Joos & Spahni,1926.625,1926,8,303.867214587504,306.379238397028
Joos & Spahni,1926.708,1926,9,303.837812362949,306.409240934377
Joos & Spahni,1926.792,1926,10,304.996924118527,306.439305070908
Joos & Spahni,1926.875,1926,11,306.187051230352,306.469432182733
Joos & Spahni,1926.958,1926,12,306.912631650891,306.499623645965
Joos & Spahni,1927.042,1927,1,307.379197832931,306.529880759761
Joos & Spahni,1927.125,1927,2,307.725321485471,306.560203053283
Joos & Spahni,1927.208,1927,3,308.052254952369,306.590588285703
Joos & Spahni,1927.292,1927,4,308.343296043995,306.621034139233
Joos & Spahni,1927.375,1927,5,308.250943057992,306.651538296087
Joos & Spahni,1927.458,1927,6,307.333169867051,306.682098438479
Joos & Spahni,1927.542,1927,7,305.656521772432,306.712712248623
Joos & Spahni,1927.625,1927,8,304.231353599208,306.743377408732
Joos & Spahni,1927.708,1927,9,304.202663029591,306.774091601019
Joos & Spahni,1927.792,1927,10,305.362471555318,306.804852507699
Joos & Spahni,1927.875,1927,11,306.553276858605,306.835657810986
Joos & Spahni,1927.958,1927,12,307.279513198018,306.866505193092
Joos & Spahni,1928.042,1928,1,307.746709383454,306.897392310283
Joos & Spahni,1928.125,1928,2,308.093434654203,306.928316222016
Joos & Spahni,1928.208,1928,3,308.420940057604,306.959273390937
Joos & Spahni,1928.292,1928,4,308.712522158509,306.990260253747
Joos & Spahni,1928.375,1928,5,308.620678009049,307.021273247144
Joos & Spahni,1928.458,1928,6,307.703380236398,307.052308807827
Joos & Spahni,1928.542,1928,7,306.027172896304,307.083363372495
Joos & Spahni,1928.625,1928,8,304.602409568323,307.114433377847
Joos & Spahni,1928.708,1928,9,304.574086689154,307.145515260582
Joos & Spahni,1928.792,1928,10,305.73422450502,307.176605457401
Joos & Spahni,1928.875,1928,11,306.925319452619,307.207700405
Joos & Spahni,1928.958,1928,12,307.651804545006,307.23879654008
Joos & Spahni,1929.042,1929,1,308.119207451987,307.269890378816
Joos & Spahni,1929.125,1929,2,308.466098697517,307.30098026533
Joos & Spahni,1929.208,1929,3,308.793733038358,307.332066371691
Joos & Spahni,1929.292,1929,4,309.085410854207,307.363148949445
Joos & Spahni,1929.375,1929,5,308.993633012043,307.394228250139
Joos & Spahni,1929.458,1929,6,308.076375953888,307.425304525316
Joos & Spahni,1929.542,1929,7,306.400187550333,307.456378026524
Joos & Spahni,1929.625,1929,8,304.975425195783,307.487449005307
Joos & Spahni,1929.708,1929,9,304.947089141782,307.518517713211
Joos & Spahni,1929.792,1929,10,306.107203449401,307.549584401782
Joos & Spahni,1929.875,1929,11,307.298268370184,307.580649322565
Joos & Spahni,1929.958,1929,12,308.024720732032,307.611712727106
Joos & Spahni,1930.042,1930,1,308.492091930284,307.642774857113
Joos & Spahni,1930.125,1930,2,308.838954160216,307.673835728029
Joos & Spahni,1930.208,1930,3,309.166561795699,307.704895129032
Joos & Spahni,1930.292,1930,4,309.458214744226,307.735952839464
Joos & Spahni,1930.375,1930,5,309.36641340057,307.767008638665
Joos & Spahni,1930.458,1930,6,308.449133734547,307.798062305975
Joos & Spahni,1930.542,1930,7,306.772923144546,307.829113620736
Joos & Spahni,1930.625,1930,8,305.348138552765,307.860162362289
Joos & Spahni,1930.708,1930,9,305.319779738545,307.891208309974
Joos & Spahni,1930.792,1930,10,306.47987029075,307.922251243131
Joos & Spahni,1930.875,1930,11,307.670909988722,307.953290941103
Joos & Spahni,1930.958,1930,12,308.397335188155,307.984327183229
Joos & Spahni,1931.042,1931,1,308.864676818065,308.015359744894
Joos & Spahni,1931.125,1931,2,309.211506742667,308.04638831048
Joos & Spahni,1931.208,1931,3,309.539079140036,308.077412473369
Joos & Spahni,1931.292,1931,4,309.830693727747,308.108431822985
Joos & Spahni,1931.375,1931,5,309.738850710658,308.139445948753
Joos & Spahni,1931.458,1931,6,308.821525868669,308.170454440097
Joos & Spahni,1931.542,1931,7,307.145266410252,308.201456886443
Joos & Spahni,1931.625,1931,8,305.72042906769,308.232452877213
Joos & Spahni,1931.708,1931,9,305.692013430406,308.263442001834
Joos & Spahni,1931.792,1931,10,306.852042897349,308.29442384973
Joos & Spahni,1931.875,1931,11,308.043017057943,308.325398010324
Joos & Spahni,1931.958,1931,12,308.769372077969,308.356364073043
Joos & Spahni,1932.042,1932,1,309.236638704443,308.387321631273
Joos & Spahni,1932.125,1932,2,309.583388801727,308.418270369539
Joos & Spahni,1932.208,1932,3,309.910876730174,308.449210063508
Joos & Spahni,1932.292,1932,4,310.202402397568,308.480140492806
Joos & Spahni,1932.375,1932,5,310.110466198966,308.511061437061
Joos & Spahni,1932.458,1932,6,309.193044104473,308.541972675901
Joos & Spahni,1932.542,1932,7,307.516683512763,308.572873988954
Joos & Spahni,1932.625,1932,8,306.091741346322,308.603765155846
Joos & Spahni,1932.708,1932,9,306.063217384777,308.634645956206
Joos & Spahni,1932.792,1932,10,307.22313521728,308.665516169661
Joos & Spahni,1932.875,1932,11,308.413994623457,308.696375575838
Joos & Spahni,1932.958,1932,12,309.140231959291,308.727223954365
Joos & Spahni,1933.042,1933,1,309.607378138914,308.758061065743
Joos & Spahni,1933.125,1933,2,309.954004662727,308.788886230539
Joos & Spahni,1933.208,1933,3,310.281364996058,308.819698329392
Joos & Spahni,1933.292,1933,4,310.572758128572,308.85049622381
Joos & Spahni,1933.375,1933,5,310.480683537207,308.881278775303
Joos & Spahni,1933.458,1933,6,309.563116273952,308.91204484538
Joos & Spahni,1933.542,1933,7,307.886602819362,308.942793295552
Joos & Spahni,1933.625,1933,8,306.461499177804,308.973522987328
Joos & Spahni,1933.708,1933,9,306.432804210789,309.004232782217
Joos & Spahni,1933.792,1933,10,307.592540589349,309.03492154173
Joos & Spahni,1933.875,1933,11,308.783207174994,309.065588127375
Joos & Spahni,1933.958,1933,12,309.509239405589,309.096231400663
Joos & Spahni,1934.042,1934,1,309.976167267547,309.126850194376
Joos & Spahni,1934.125,1934,2,310.322561112792,309.157442680604
Joos & Spahni,1934.208,1934,3,310.649673037407,309.18800637074
Joos & Spahni,1934.292,1934,4,310.940800652213,309.218538747451
Joos & Spahni,1934.375,1934,5,310.848442055309,309.249037293404
Joos & Spahni,1934.458,1934,6,309.930570919839,309.279499491268
Joos & Spahni,1934.542,1934,7,308.253732347518,309.309922823708
Joos & Spahni,1934.625,1934,8,306.828280963869,309.340304773393
Joos & Spahni,1934.708,1934,9,306.799214251561,309.37064282299
Joos & Spahni,1934.792,1934,10,307.958553502785,309.400934455166
Joos & Spahni,1934.875,1934,11,309.148796200207,309.431177152588
Joos & Spahni,1934.958,1934,12,309.874376402851,309.461368397924
Joos & Spahni,1935.042,1935,1,310.340822779771,309.4915057066
Joos & Spahni,1935.125,1935,2,310.686705779657,309.52158734747
Joos & Spahni,1935.208,1935,3,311.013279009486,309.551612342819
Joos & Spahni,1935.292,1935,4,311.303841652454,309.581579747692
Joos & Spahni,1935.375,1935,5,311.210893379035,309.611488617131
